id	name
26462	lefteris melemelis
26463	stagedive live
26464	stauros tzouras
26465	darcelys
26466	samuel barber frederica von stade james conlon metropolitan opera orchestra
26467	emil nikolaus von reznicek karl böhm staatskapelle dresden
26468	richard wagner karl böhm hans hermann nissen margarete teschemacher staatskapelle dresden
26469	avelino muñoz sylvia de grasse
26470	uma devi pahari sanyal
26471	o goga petre alexandru
26472	dim gkogkos em hiotis
26473	stratos pagioumtzis stellios keromitis ioanna georgakopoulou
26474	n constantinescu ion vasilescu petre alexandru
26475	cesar franck roger w lowther
26476	olivier messiaen roger w lowther
26477	johann sebastian bach roger w lowther
26478	robert schumann roger w lowther
26479	napoleon coste maria luisa anido miguel llobet soles
26480	george gershwin arthur fiedler boston pops orchestra earl wild
26481	louis vierne roger w lowther
26482	gustav holst roger w lowther
26483	johann sebastian bach miguel llobet soles maria luisa anido
26484	isaac albeniz maria luisa anido miguel llobet soles
26485	george gershwin alfred newman leonard pennario hollywood bowl symphony orchestra
26486	san sebastian miguel llobet soles maria luisa anido
26487	alfonso x el sabio miguel llobet soles maria luisa anido
26488	francisco tarrega maria luisa anido miguel llobet soles
26489	dmitri shostakovich roger w lowther
26490	manuel ponce miguel llobet soles maria luisa anido
26491	frederic chopin roger w lowther
26492	george gershwin felix slatkin hollywood bowl symphony orchestra
26493	isaac albeniz miguel llobet soles maria luisa anido
26494	francisco tarrega miguel llobet soles maria luisa anido
26495	fernando sor miguel llobet soles maria luisa anido
26496	miguel llobet soles pedro m quijano maria luisa anido
26497	wolfgang amadeus mozart miguel llobet soles maria luisa anido
26498	enrique granados miguel llobet soles maria luisa anido
26499	george gershwin arthur fiedler boston pops orchestra jesus maria sanroma
26500	boris nikolić
26501	vaggelis sofronioy
26502	giorgos papasideris giorgos anestoylos
26503	jorge veiga
26504	dimitris perdikopoulos stellakis perpiniadis
26505	roza eskenazi kostas karras klarino
26506	rita ampatzi dimitris semsis violi
26507	giorgos mpatsis
26508	dimitris arapakis apostolos stamelos
26509	ritza ampatzi giorgos anestopoulos klarino
26510	mixalis kagkanis panagiotis malliakos klarino
26511	giorgos papasideris giorgos papasiderisklarino
26512	lata mangeshkar asha bhosle
26513	studio 7
26514	manthos xalkiasklarino
26515	roza eskenazi kostas karakos
26516	roza eskenaqzi
26517	laiki orxistra
26518	mitaki georgia giorgos anestopoylosklarino
26519	mixalis kalergis nikos karakostas klarino
26520	malathi giri
26521	oi pente gliniotes
26522	roza eskenazi kostas karras
26523	ismini diatsente
26524	ritza ampatzi nikos rellias
26525	ka piko
26526	aurora miranda
26527	giorgos papasideris giorgos anestopoulos klarino
26528	g nakos
26529	apostolos xatzixristos
26530	wolfgang amadeus mozart hans duhan wiener philharmoniker
26531	pushpa
26532	radhika prasad goswami
26533	gobindarani bai
26534	wolfgang amadeus mozart jarmila novotna wiener philharmoniker bruno walter
26535	rajni
26536	shriniwas rani
26537	wolfgang amadeus mozart margherita perras wiener philharmoniker karl alwin
26538	vocalight
26539	sumati trilokekar
26540	shyam sunder g m durrani
26541	giuseppe verdi gino marinuzzi bruno erminero coro delleiar di torino orchestra sinfonica delleiar di torino saturno meletti
26542	burt bacharach luther vandross
26543	anuradha paudwal hiralal
26544	henri duparc bidu sayao paul breisach columbia concert orchestra
26545	giuseppe verdi gino marinuzzi bruno erminero carlo tagliabue coro delleiar di torino galliano masini orchestra sinfonica delleiar di torino
26546	giuseppe verdi gino marinuzzi bruno erminero coro delleiar di torino maria caniglia orchestra sinfonica delleiar di torino
26547	giuseppe verdi gino marinuzzi bruno erminero carlo tagliabue coro delleiar di torino dario caselli ebe stignani giuseppe nessi orchestra sinfonica delleiar di torino
26548	agha
26549	giuseppe verdi gino marinuzzi carlo tagliabue ernesto dominici orchestra sinfonica delleiar di torino
26550	rafique ghaznavi
26551	pushpavalli
26552	λίζα κουρούκλη
26553	baby suraiya
26554	chester gormley james codrington
26555	v alexander e fitzgerald ella fitzgerald
26556	sergei prokofiev oscar levant
26557	hector berlioz fritz reiner pittsburgh symphony orchestra
26558	leo lipesker y su orquesta
26559	renuka devi masood parvez
26560	freddie slacks eight beats by four
26561	nargis
26562	d gadkar rafique ghaznavi shanti kumar
26563	orkestr borisa shermana boris sherman rostislav pljatt vasiliy kachalov mikhail janshin olga viklandt
26564	jashoda dulal mondal
26565	traditional thomas arne william kapell
26566	noor jehan kalyani zohrabai ambalawali
26567	vsavona tgiacobetti
26568	john stafford smith arturo toscanini
26569	nilima banerjee
26570	jeanmarie leclair yehudi menuhin
26571	joe carroll
26572	khursheed bano hameeda bano mukesh
26573	orkestr borisa shermana boris sherman rostislav pljatt mikhail nazvanov olga viklandt
26574	chapuseaux y damiron c rivera
26575	johannes brahms jascha heifetz concert hall symphony orchestra unknown artist erich kleiber
26576	mpanzeri vripa
26577	ludwig van beethoven pablo casals marlboro festival orchestra
26578	ludwig van beethoven rudolf serkin arturo toscanini
26579	jeanphilippe rameau maryla jonas
26580	indu m jeevan vanmala prem
26581	kaushalya anima dasgupta
26582	sergei prokofiev isaac stern zubin mehta new york philharmonic
26583	igor stravinsky james loomis societe chorale de brassus lorchestre de la suisse romande ernest ansermet
26584	zae lee
26585	rehana dileep
26586	ranjit ray
26587	suraiya lal mohammed
26588	lionel barrymore
26589	richard wagner james conlon bo skovhus english national opera orchestra
26590	purba dam
26591	baby mumtaz
26592	snub moselys band
26593	m jeevan
26594	k c goel
26595	igor stravinsky andre vessieres ernst haefliger lorchestre de la suisse romande ernest ansermet
26596	dimitrii tiomkin
26597	don cherry muir mathieson
26598	rajkumari hameeda bano
26599	astor piazzolla jde dios filiberto
26600	chhamiya laloo
26601	carla boni con orchestra pepe latini
26602	george frideric handel the liverpool philharmonic orchestra
26603	srikrishna
26604	shamim akhtar rajan
26605	jules massenet teiko maehashi kazuhiro koizumi tokyo metropolitan symphony orchestra
26606	roy webb
26607	hector insua iriarte navarrine
26608	uma devi k narayan rao
26609	sunder singh anima sengupta
26610	wolfgang amadeus mozart orchestra del maggio musicale fiorentino karita mattila zubin mehta
26611	mohantara talpade a r ojha
26612	michael william balfe eileen farrell charles lichter columbia concert orchestra
26613	george gershwin eileen farrell luther henderson luther henderson orchestra
26614	jyotsna bhole avinash
26615	robert schumann isaac stern
26616	naseem bano nasir
26617	frederic edward weatherly eileen farrell charles lichter columbia concert orchestra
26618	leigh harline
26619	maurice ravel isaac stern eugene ormandy philadelphia orchestra
26620	meena kumari a r ojha
26621	burton lane eileen farrell luther henderson luther henderson orchestra
26622	antonin dvořak isaac stern franz waxman symphony orchestra
26623	γρηγόρης ασίκης
26624	χαρίλαος κρητικός
26625	emmanuel chabrier pierre monteux
26626	ratna gupta
26627	george antheil ernest gold
26628	felix mendelssohn philippe entremont
26629	sabitri ghosh hemant kumar
26630	vijaydas
26631	antonin dvořak isaac stern franz waxman
26632	radhika d c dutta
26633	akkineni nageswara rao s varalakshmi
26634	rajkumari vinod joshi
26635	neeta bardhan sen prodyut narayan
26636	kurt weill eileen farrell luther henderson luther henderson orchestra
26637	leo mathisen
26638	ram ganguly
26639	bourvil pierrette bruno
26640	tk govindan
26641	galipenchala narashima rao c r subburaman
26642	απόστολος σταμέλος
26643	husn bano
26644	sheela mohan
26645	bhiku premlata nayak
26646	rajkumari mohammed rafi
26647	raje shwari
26648	diegojhg
26649	mukesh husn bano
26650	vsarala rao pitapuram nageshwara rao
26651	sunetra suresh
26652	gerard calvi
26653	nalini mulgaonkar sheela shirodkar
26654	shamshad begum ram punjwani
26655	richard rodgers various artists salvatore dellisola
26656	giuseppe verdi arturo toscanini nbc symphony orchestra
26657	antonin dvořak alexander zakin isaac stern
26658	shankar
26659	mahmure suat osman bey
26660	alfonso ortiz tirado
26661	salim raza
26662	b n bali
26663	eileen newton arthur tate mario lanza ray sinatra
26664	nho pai e nho fio
26665	jayesh nayak
26666	ruggero leoncavallo mario lanza ray sinatra rca victor orchestra
26667	egbert van alstyne mario lanza ray sinatra
26668	fayza ahmed
26669	aaron copland juilliard string quartet harold wright
26670	geeta dutt s d batish
26671	sabrina t luce
26672	nacio herb brown mario lanza ray sinatra
26673	henry purcell kirsten flagstadwarwick braithwaitephilharmonia orchestra warwick braithwaite philharmonia orchestra
26674	master chhanalal
26675	vijaya b n bali hansraj behl
26676	cesar franck robert casadesus george weldon philharmonia orchestra
26677	francesco cilea richard tucker tenor franz allers conductor
26678	giacomo puccini richard tucker
26679	leadbelly with martha ledbetter
26680	lata mangeshkar krishna rao chonkar
26681	frederick delius sir thomas beecham
26682	giacomo puccini dorothy kirsten fausto cleva
26683	robin majumdar suprabha sarkar
26684	narayan swami
26685	carlos mejia
26686	wolfgang amadeus mozart hubert barwahser phia berghout concertgebouworkest eduard van beinum
26687	bill hayes salvatore dellisola isabel bigley
26688	gaetano donizetti richard tucker
26689	agha sherry jagirdar
26690	markos vamvakaris σοφία καρίβαλη
26691	nina ntouka
26692	κώστας καραγιάννης
26693	manolis kondilis
26694	nikos saragoudas
26695	wolfgang amadeus mozart staatskapelle dresden hermann prey otmar suitner
26696	richard strauss lisa della casa anneliese rothenberger staatskapelle dresden rudolf neuhaus
26697	giuseppe verdi ingeborg springer siegfried vogel radiochor leipzig staatskapelle dresden guiseppe patane
26698	robert schumann jennie tourel
26699	johann sebastian bach paul baumgartner pablo casals
26700	meena khadikar ramchandra chitalkar
26701	maurice ravel leonard bernstein columbia symphony orchestra
26702	shamshad begum rajkumari
26703	vasilis patsios
26704	vishwanath bagul
26705	harpo marx gerda m beilenson mario lanza ray sinatra the jeff alexander choir rca victor orchestra
26706	chuji kinoshita eddie barclay
26707	stelios kazantzidis rena stamou
26708	staatskapelle dresden fritz rucker otmar suitner
26709	rajkumari mukesh
26710	στπαγιουμτζής
26711	shamshad begum amirbai karnataki
26712	jule styne honi coles cholly atkins gentlemen prefer blondes ensemble milton rosenstock
26713	soula karagiorgi danai stratigopoulou
26714	pelle törner tolkar evert taube
26715	leonard bernstein jennie tourel
26716	apostolis xatzixristos markos vamvakaris vasilis tsitsanis
26717	manolis mparmperakis
26718	euaggelos konitopoulos
26719	giannis papaioannou δημήτρης περδικόπουλος
26720	three male drummers
26721	johannes brahms yehudi menuhin wilhelm furtwängler lucerne festival orchestra
26722	władysław kędra
26723	matthias kirschnereit
26724	ioannis tzivanis rena stamou
26725	male singer instrumentalists
26726	noel rosa francisco alves madelou assis
26727	noel rosa francisco alves carmen miranda
26728	three male ibo drummers ogan player
26729	eleni liapi
26730	francis poulenc jennie tourel
26731	nikos karatasos
26732	devid dega
26733	arthur schwartz johnny johnston nomi mitty jay blackton
26734	giuseppe verdi vittorio gui antonio massaria caterina mancini coro di roma della rai gaetano riccitelli giulietta simionato giulio neri mario filippeschi orchestra sinfonica di roma della rai
26735	arthur schwartz a tree grows in brooklyn orchestra jay blackton
26736	ruggero leoncavallo alfredo simonetto carlo bergonzi marcello rossi carla gavazzi orchestra sinfonica e coro di milano della rai
26737	asha bhosle devinder
26738	make a wish orchestra milton rosenstock dean campbell make a wish ensemble
26739	shamshad begum zohrabai ambalawali mohammed rafi
26740	giuseppe verdi vittorio gui giulietta simionato mario filippeschi orchestra sinfonica di roma della rai
26741	johann strauss ii julius patzak karl dönch emmy loose stefii leverenz kurt preger alfred poell hilde zadek rosette anday august jaresch vienna state opera chorus wiener philharmoniker clemens krauss
26742	suresh wadkar
26743	cole porter charlotte greenwood pembroke davenport
26744	jerome courtland barbara cook original broadway cast of flahooley
26745	swami nikhilananda
26746	giuseppe verdi manno wolfferrari orchestra lirica di milano della rai
26747	ion papuc
26748	luigi boccherini janos starker maximilian pilzer castle hill orchestra
26749	franz lehar ljuba welitsch rudolf moralt vienna state opera orchestra
26750	giuseppe verdi vittorio gui caterina mancini coro di roma della rai gaetano riccitelli giulietta simionato mario filippeschi orchestra sinfonica di roma della rai
26751	pietro mascagni jussi björling nils grevillius
26752	giuseppe verdi mario rossi amalia pini anna maria canali gino del signore giuseppe taddei lina pagliughi orchestra sinfonica di torino della rai rosanna carteri saturno meletti
26753	annie grace horn dodson
26754	zoltan kodaly janos starker otto herz
26755	georges bizet fritz reiner rca victor orchestra
26756	giuseppe verdi mario rossi orchestra sinfonica e coro di roma della rai
26757	johann strauss ii wilma lipp wiener philharmoniker clemens krauss
26758	giuseppe verdi mario rossi amalia pini anna maria canali giuseppe taddei orchestra sinfonica di torino della rai rosanna carteri saturno meletti
26759	johann strauss ii julius patzak hilde gueden wiener philharmoniker clemens krauss
26760	ruggero leoncavallo alfredo simonetto carla gavazzi marcello rossi carlo tagliabue orchestra sinfonica e coro di milano della rai
26761	edmee louin
26762	aaron copland leonard bernstein columbia symphony orchestra
26763	buddy weed
26764	orchestra angelini
26765	itinerant sudanese workers in gura valley eritrea
26766	david kusevitsky
26767	mubarak begum
26768	geeta dutt b d vyas
26769	female singer from corsica
26770	imperio pedreirense silvinho da beijaflor
26771	ruggero leoncavallo mario lanza constantine callinicos
26772	giuseppe verdi mario rossi amalia pini cristiano dalamangas giuseppe nessi giuseppe taddei orchestra sinfonica di torino della rai
26773	ernest chausson irma kolassi london philharmonic orchestra louis de froment
26774	ludwig van beethoven eugene istomin alexander schneider pablo casals
26775	giuseppe verdi fernando previtali ebe stignani maria caniglia orchestra sinfonica di roma della rai paolo silveri
26776	giuseppe verdi renata tebaldi orchestra dellaccademia nazionale di santa cecilia alberto erede
26777	ludwig van beethoven margaretta fjodorova
26778	γεωργία μπλάνα takis binis
26779	milada hausdorfova
26780	wolfgang amadeus mozart irmgard seefried herbert von karajan wiener philharmoniker
26781	richard strauss dorothea siebert ester rethy georgine von milinkovic sieglinde wagner wiener philharmoniker clemens krauss
26782	giacomo puccini jussi björling robert merrill renato cellini
26783	marutibuva bagde
26784	felix mendelssohn felix mendelssohn adapted by william h cummings george and madeleine brown
26785	claude debussy flore wend derrir olsen lorchestre de la suisse romande ernest ansermet
26786	enoch light artie malvin
26787	sumati daru
26788	george frideric handel irma kolassi jacqueline bonneau
26789	phil silvers jack albertson judy lynn
26790	robert pagan
26791	shamshad begum chitragupta
26792	giuseppe verdi fernando previtali coro di roma della rai gaetano riccitelli maria caniglia nicola rossilemeni orchestra sinfonica di roma della rai paolo silveri
26793	ted simons
26794	enoch light sally sweetland
26795	gabriel faure irma kolassi jacqueline bonneau
26796	olay rodge
26797	giuseppe verdi fernando previtali coro di roma della rai gaetano riccitelli manfredi ponz de leon orchestra sinfonica di roma della rai
26798	giuseppe verdi dario caselli ebe stignani coro dellaccademia nazionale di santa cecilia orchestra dellaccademia nazionale di santa cecilia alberto erede
26799	carl maria von weber george and madeleine brown
26800	snehal bhatkar v g bhatkar
26801	wolfgang amadeus mozart erich kunzirmgard seefriedgeorge londonelisabeth schwarzkopfwilhelm feldenwiener philharmonikerherbert von karajan herbert von karajan wiener philharmoniker
26802	the enoch light brigade
26803	shyām and kanhaiyā lāl
26804	johann sebastian bach karl erb herman schey concertgebouworkest willem mengelberg
26805	talat mahmood shamshad begum
26806	muyunzwe
26807	claude debussy suzanne danco heinz rehfuss lorchestre de la suisse romande ernest ansermet
26808	giuseppe verdi francesco molinaripradelli antonietta stella bianca furlai carlo bergonzi giorgio giorgetti orchestra sinfonica di roma della rai
26809	richard wagner hilde gueden günther treptow else schurhoff wiener philharmoniker hans knappertsbusch
26810	johann sebastian bach louis van tulder amsterdam toonkunst choir concertgebouworkest willem mengelberg
26811	the harvard krokodiloes
26812	harry dexter
26813	phil silvers rosemarie
26814	giuseppe verdi ebe stignani orchestra dellaccademia nazionale di santa cecilia alberto erede
26815	shamshad begum srinivas
26816	giuseppe verdi fernando previtali ebe stignani maria caniglia orchestra sinfonica di roma della rai
26817	tomas et ses merry boys
26818	amilcare ponchielli paolo silveri coro di torino della rai orchestra di torino della rai antonino votto antonino votto carlo forti coro di torino della rai orchestra di torino della rai paolo silveri
26819	amilcare ponchielli gianni poggi fedora barbieri orchestrea di torino della rai antonino votto antonino votto fedora barbieri gianni poggi orchestra di torino della rai
26820	richard strauss bruno walter
26821	engelbert humperdinck herbert von karajan else schürhoff philharmonia orchestra
26822	bob haymes
26823	carlo pepoli vincenzo bellini tullio serafin orchestra del teatro alla scala di milan orchestra del teatro alla scala milano
26824	portia nelson
26825	carl leopold sjöberg jussi björling
26826	jay jay johnson john lewis percy heath kenny clarke
26827	franz joseph haydn sir john barbirolli halle
26828	vincenzo bellini carlo forti aurora cattelanigiuseppe di stefano orchestra del teatro alla scala di milano tullio serafin aurora cattelani carlo forti giuseppe di stefano orchestra del teatro alla scala milano tullio serafin
26829	k rani
26830	k rani raavu balasaraswathi
26831	amilcare ponchielli maria callas antonino votto orchestra sinfonica della rai de torino
26832	engelbert humperdinck philharmonia orchestra herbert von karajan
26833	saikat mukherjee
26834	kaye ballard roberta chorus 1952
26835	hanunoo kudyapi player
26836	arthur sullivan ann drummondgrant fisher morgan new symphony orchestra isidore godfrey
26837	franz lehar anton niessnererich kunzphilharmonia chorusphilharmonia orchestraotto ackermann otto ackermann philharmonia orchestra
26838	gottfried von einem max lorenz endre koreh lisa della casa vienna state opera chorus wiener philharmoniker karl böhm
26839	richard wagner bayerisches rundfunkorchester bayerischer rundfunkchor eugen jochum
26840	franz schubert elisabeth schwarzkopf
26841	johannes brahms herbert von karajan philharmonia orchestra
26842	richard wagner josef greindl riassymphonieorchester ferenc fricsay
26843	church of god congregation nassau bahamas
26844	amilcare ponchielli fedora barbieri antonino votto coro di torino della rai gianni poggi
26845	rolando aguilo y su orquesta
26846	bob haymes jimmy carroll
26847	gottfried von einem max lorenz vienna state opera chorus wiener philharmoniker karl böhm
26848	tony russo the fellers jimmy carroll
26849	wolfgang amadeus mozart cesare siepi anton dermota elisabeth schwarzkopf elisabeth grümmer wiener philharmoniker wilhelm furtwängler
26850	george frideric handel johanna martzy jean antonietti
26851	engelbert humperdinck rita streich gisela litz horst gunter munich philharmonic orchestra fritz lehmann knabenchor des wittelsbacher gymnasiums münchen members of the bavarian radio chorus josef kugler
26852	ντούο χάρμα απόστολος καλδάρας markos vamvakaris
26853	group of hanunoo children
26854	vincenzo bellini giuseppe di stefano orchestra del teatro alla scala milano tullio serafin
26855	engelbert humperdinck horst gunter munich philharmonic orchestra fritz lehmann
26856	madan
26857	amilcare ponchielli maria callas antonino votto bonaldo giaiotti coro di torino della rai maria amadini orchestra di torino della rai
26858	franz lehar elisabeth schwarzkopferich kunznicolai geddaemmy loosephilharmonia orchestraotto ackermann otto ackermann philharmonia orchestra
26859	giacomo puccini tito gobbi orchestra del teatro alla scala milano victor de sabata
26860	richard wagner ernst haefliger riassymphonieorchester ferenc fricsay rias kammerchor
26861	engelbert humperdinck marianne schech gisela litz rita streich munich philharmonic orchestra fritz lehmann
26862	emmanuel chabrier jacques jansen jacqueline bonneau
26863	θανάσης λαβίδας
26864	amilcare ponchielli maria callas antonino votto coro di torino della rai fedora barbieri gianni poggi orchestra di torino della rai
26865	ahmet üstün
26866	mohammed rafi mubarak begum
26867	big jay mcneely
26868	vincenzo bellini rolando panerai angelo mercuriali orchestra del teatro alla scala milano tullio serafin orchestra del teatro alla scala di milan
26869	richard wagner otto von rohr lorenz fehenberger annelies kupper ferdinand frantz bayerisches rundfunkorchester bayerischer rundfunkchor eugen jochum
26870	richard wagner kirsten flagstad ludwig suthaus chorus of the royal opera house covent garden philharmonia orchestra wilhelm furtwängler
26871	gaetano donizetti valiano natali coro del maggio musicale fiorentino orchestra del maggio musicale fiorentino raffaele arie tito gobbi tullio serafin
26872	gaetano donizetti valiano natali coro del maggio musicale fiorentino orchestra del maggio musicale fiorentino tullio serafin
26873	wolfgang amadeus mozart raffaele arie cesare siepi elisabeth grümmer otto edelmann wiener philharmoniker wilhelm furtwängler
26874	hanunoo workers
26875	duobaiano ticiane
26876	nilo sergio as estrelas leo peracchi trio madrigal
26877	the mighty zebra
26878	arthur sullivan neville griffith jeffrey skitch fisher morgan new symphony orchestra isidore godfrey
26879	pk farstad
26880	giacomo puccini maria callas dario caselli giuseppe di stefano orchestra del teatro alla scala milano victor de sabata
26881	richard wagner otto von rohr lorenz fehenberger annelies kupper bayerisches rundfunkorchester bayerischer rundfunkchor eugen jochum
26882	alfred henderson howard johnson
26883	bill jenkins
26884	franz joseph haydn fritz reiner
26885	ivan annan
26886	giuseppe verdi renata tebaldi luisa ribacchi orchestra dellaccademia nazionale di santa cecilia alberto erede
26887	ludwig van beethoven quartetto italiano
26888	los peregrinos raul shaw moreno
26889	ruperto chapi miguel ramos carrion pilar lorengar tony rosado carlos munguia manuel ausensi ataulfo argenta jose perera orquesta de camara de madrid
26890	bengt hallberg trio
26891	odette joyeux
26892	absis marguerite duras
26893	david atkinson
26894	giacomo puccini ferderico del cupolo
26895	banda el recodo de manuel rivera
26896	richard strauss maria reining ludwig weber sena jurinac wiener philharmoniker erich kleiber
26897	guillaume apollinaire
26898	giuseppe verdi pier luigi latinucci dario caselli piero de palma mario del monaco coro dellaccademia nazionale di santa cecilia orchestra dellaccademia nazionale di santa cecilia alberto erede
26899	lata mangeshkar t a mothi
26900	francis jammes
26901	charles magnante
26902	jean francaix gaston lapeyronnie
26903	wolfgang amadeus mozart jascha heifetz sir malcolm sargent
26904	henri michaux
26905	hugo wolf irmgard seefried erik werba
26906	sergei rachmaninoff fritz reiner byron janis
26907	giuseppe verdi angelo questa emilio renzi ferruccio tagliavini maria erato orchestra sinfonica di torino della rai
26908	six men cutting and singing
26909	wolfgang amadeus mozart james pease sir georg solti royal philharmonic orchestra
26910	gaetano donizetti fausto cleva
26911	basilio garcia and band
26912	leon paul fargue
26913	richard strauss julius patzak margareta kenney wiener philharmoniker clemens krauss
26914	al haig quartet
26915	robert nail
26916	igor stravinsky cleveland orchestra
26917	giuseppe verdi mario del monaco hilde gueden dario caselli piero de palma luisa ribacchi orchestra dellaccademia nazionale di santa cecilia alberto erede
26918	deben bhattacharya
26919	giuseppe verdi ede marietti gandolfo gabriele santini mario zorgniotti orchestra sinfonica della rai
26920	jacques prevert
26921	franz liszt fritz reiner byron janis
26922	pierre dac francis blanche
26923	pyotr ilyich tchaikovsky fritz reiner
26924	sonar senghor
26925	vincenzo bellini maria callas dino olivieri ebe stignani orchestra del teatro alla scala milano tullio serafin
26926	giuseppe verdi angelo questa coro di torino della rai ferruccio tagliavini maria erato orchestra sinfonica di torino della rai pia tassinari ruggero maghini
26927	viviane forrester michaël lonsdale marguerite duras
26928	jacqueline harpet marguerite duras
26929	richard strauss sena jurinac ludwig weber wiener philharmoniker erich kleiber
26930	mohammed rafi talat mahmood
26931	vincenzo bellini paolo caroli mario filippeschi coro del teatro alla scala di milano orchestra del teatro alla scala di milano tullio serafin coro del teatro alla scala di milano mario filippeschi orchestra del teatro alla scala milano paolo caroli tullio serafin vittore veneziani
26932	sonny berman al cohn serge chaloff marky markowitz earl swope ralph burns eddie safranski don lamond
26933	bob carroll
26934	ermanno wolfferrari angelo questa orchestra sinfonica di torino della rai
26935	wolfgang amadeus mozart anton dermota wiener philharmoniker karl böhm
26936	pierre brasseur
26937	jean francaix orchestre symphonqiue de versailles
26938	antonio diaz mena chiminea
26939	robert schumann fritz reiner byron janis
26940	the original broadway cast of by the beautiful sea
26941	richard strauss peter klein hilde rössel majdan ludwig weber hilde gueden sena jurinac wiener philharmoniker erich kleiber
26942	wolfgang amadeus mozart anton dermota erich kunz paul schöffler wiener philharmoniker karl böhm
26943	richard strauss wiener philharmoniker erich kleiber
26944	alfonso vega nuñez
26945	friedrich schiller
26946	carre cormon georges bizet andre cluytens martha angelici orchestre du theatre national de lopera comique
26947	richard strauss hans braun herbert alsen walter berry ljubomir pantscheff else schurhoff anton dermota wiener philharmoniker clemens krauss
26948	felix mendelssohn wiener philharmoniker wilhelm furtwängler
26949	anne lloyd the carillons larry clinton
26950	larry carr bethe douglas
26951	wolfgang amadeus mozart rita streich josef greindl riassymphonieorchester ferenc fricsay
26952	georges bizet pierrette alarie leopold simoneau rene bianco xavier depraz choeurs elisabeth brasseur orchestre des concerts lamoureux jean fournet
26953	wolfgang amadeus mozart maria stader riassymphonieorchester ferenc fricsay
26954	paul claudel
26955	al hibbler
26956	asha bhosle mohammed rafi pradeep kumar
26957	la vergne smith
26958	giuseppe verdi ugo savarese francesco albanese gabriele santini ines marietti mario zorgniotti orchestra sinfonica della rai
26959	mariachi jalisco de pepe villa
26960	piatnitsky chorus and orchestra
26961	giuseppe verdi hilde gueden aldo protti coro dellaccademia nazionale di santa cecilia orchestra dellaccademia nazionale di santa cecilia alberto erede
26962	n lalitha
26963	vincenzo bellini orchestra del teatro alla scala milano tullio serafin orchestra del teatro alla scala milano tullio serafin
26964	richard strauss hilde gueden sena jurinac wiener philharmoniker erich kleiber
26965	richard strauss irmgard seefried erik werba
26966	blaise cendrars
26967	franz joseph haydn london philharmonic orchestra sir georg solti
26968	sunder singh lakshmi shankar
26969	johann sebastian bach fritz reiner
26970	stefan wolpe
26971	wolfgang amadeus mozart elisabeth schwarzkopf gerald moore
26972	roger sessions marilyn mason
26973	ruperto chapi miguel ramos carrion gregorio gil ataulfo argenta jose perera orquesta de camara de madrid
26974	na not applicable
26975	gustav mahler fritz reiner lisa della casa
26976	johann sebastian bach suzanne danco stuttgart chamber orchestra karl münchinger
26977	philippe clay
26978	trio lissabet
26979	charles mingus john laporta
26980	angel viloria conjunto tipico cibaeño
26981	giacomo puccini lucia danielinicolai geddamario borrielloorchestra del teatro alla scala milanoherbert von karajan herbert von karajan lucie danieli mario borriello nicolai gedda orchestra del teatro alla scala milano
26982	wallace stevens
26983	the fisk jubilee singers
26984	archibald macleish
26985	jim brown sy oliver
26986	frank de vol
26987	jikki r nageswara rao
26988	louis untermeyer
26989	agung tambul and dabakan
26990	b davis ja burke ma fisher the chordettes
26991	wolfgang amadeus mozart josef krips wiener philharmoniker vienna state opera chorus cesare siepi fernando corena kurt böhme suzanne danco kurt boehme anton dermota lisa della casa hilde gueden walter berry
26992	ghantasala raavu balasaraswathi
26993	giacomo puccini maria callas herbert von karajan lucie danieli luisa villa mario borriello orchestra del teatro alla scala milano
26994	p leela jikki
26995	mikhail ippolitovivanov leonard bernstein new york philharmonic
26996	alexander borodin belgrade national opera chorus belgrade national opera orchestra oskar danon
26997	wolfgang amadeus mozart fernando corena wiener philharmoniker josef krips
26998	antonin dvořak fritz reiner chicago symphony orchestra
26999	the five
27000	banda do corpo de fuzileiros navais
27001	demetrio gonzalez
27002	the chico hamilton quintet
27003	frank loesser shorty long john henson alan gilbert roy lazarus herbert greene
27004	shelly manne his friends
27005	gordon jenkins frank sinatra
27006	jutta hipp
27007	richard rodgers barbara cook the king and i ensemble 1964 studio lehman engel cleveland pops orchestra
27008	miles davis and milt jackson sextet
27009	herbert howard
27010	dictator
27011	sonny rollins kenny dorham max roach
27012	miles davis milt jackson
27013	a m rajah bhanumathi ramakrishna
27014	herbie nichols trio
27015	ersel hickey
27016	giuseppe verdi maria callas renato ercolani william dickie orchestra del teatro alla scala milano tullio serafin orchestra del teatro alla scala di milan philharmonia orchestra
27017	wolfgang amadeus mozart walter berry emmy loose wiener philharmoniker karl böhm
27018	dinah washington jimmy carroll orchestra
27019	art farmer donald byrd
27020	the hank jones trio
27021	chico ofarrill
27022	peter palmer marc breaux ralph linn jack matthew robert mcclure george reeder
27023	frank loesser susan johnson the most happy fella orchestra herbert greene
27024	robert rounseville barbara cook candide ensemble
27025	buddy collette chico hamilton jimmy hall curtis counce john anderson gerald wiggins
27026	dave brubeck jay kai
27027	morgana king richard hayman his orchestra
27028	bunk johnson lu watters yerba buena jazz band
27029	rose murphy
27030	ella fitzgerald joe williams count basie
27031	shamshad begum mohammed rafi manna dey asha bhosle
27032	the brute force steel band
27033	groovie ghoulies
27034	count basie ella fitzgerald joe williams
27035	ken nordine the fred katz group
27036	cliff jordan
